code,date,tas,pre,etp,qmmobs,qhmobs,snt,rt,mt,spt,Wi,Yi,Swi,eti,Rgi,Roi,Sgi,Qgi,Qbi,Qmmsim,Qhmsim
3001,1985-07-01,20.9702,24.8067,106.6446,29.59220633,11.8952,0,24.8067,0,0,24.8067,24.750232162333987,18.136935379207898,6.6132967831260885,0.023955350773052525,0.032512486892960074,0.007216119159277201,0.016739231613775322,0.006633590096223022,0.0391460769891831,0.015735575969595822
3001,1985-08-01,19.0769,6.7046,98.2935,26.125287,10.5016,0,6.7046,0,0,24.841535379207897,24.784903057964584,18.6099242243064,6.174978833658184,0.024025129641050802,0.0326071916022625,0.00941086507826852,0.021830383722059483,0.008651162765214953,0.04125835436747745,0.016584649585942968
3001,1985-09-01,17.0248,13.8882,67.4091,23.91243917,9.6121,0,13.8882,0,0,32.4981242243064,32.398979577898274,26.61885194316479,5.780127634733486,0.04206013334572006,0.05708451306240775,0.015504713806665838,0.03596628461732275,0.01425307893099883,0.07133759199340658,0.02867562178990404
3001,1985-10-01,10.9975,11.1189,37.923,7.493829706,3.0123,0,11.1189,0,0,37.73775194316479,37.601932276388965,33.66653872421443,3.9353935521745314,0.057618777236307636,0.07820088953951594,0.02202713830857411,0.051096352734399365,0.020248973625115123,0.09844986316463106,0.03957396041119096
3001,1985-11-01,4.2854,71.4271,13.2112,7.508009844,3.018,0,71.4271,0,0,105.09363872421443,103.7730917245518,99.8525055634829,3.9205861610689112,0.5602156536668753,0.7603313459957496,0.17539018344291635,0.4068526085325331,0.16123162023535753,0.9215629662311071,0.37044131062999447
3001,1985-12-01,3.9826,101.7204,11.0113,11.42123035,4.591,0,101.7204,0,0,201.5729055634829,194.14534775159262,188.01233398920854,6.133013762384081,3.150992850538208,4.276564961352059,1.0020131439531055,2.3243698900280187,0.9211245437192035,5.197689505071263,2.089318888736149
3001,1986-01-01,1.268,91.3757,10.9303,15.90165637,6.392,0,91.3757,0,0,279.38803398920857,256.90536922719036,248.8485314367523,8.056837790438067,9.537820871990982,12.94484389002722,3.174935691762535,7.364898324181553,2.9186355568899076,15.863479446917129,6.3766539377128915
3001,1986-02-01,0.1464,137.6744,16.1543,138.0349351,55.486,0,137.6744,0,0,386.5229314367523,307.75609306694525,293.59916435092975,14.1569287160155,33.415255841623235,45.3515825281838,11.022138004453947,25.56805352893182,10.13236393298039,55.48394646116419,22.30292079775669
3001,1986-03-01,4.5558,46.2706,34.8953,99.64930189,40.0561,0,46.2706,0,0,339.86976435092976,291.49750899272067,263.3033081741523,28.19420081856839,20.52096189061304,27.851293467596047,9.5017922990231,22.041307596043886,8.73474978723623,36.586043254832276,14.706517417375208
3001,1986-04-01,3.5261,100.4534,38.6404,24.02986066,9.6593,0,100.4534,0,0,363.75670817415227,300.835426987746,268.7874786362126,32.04794835153342,26.693095117709124,36.22818606869713,10.903059739353623,25.2918276773786,10.022898390268365,46.251084458965494,18.59158079572948
3001,1986-05-01,13.1588,47.5702,76.3007,20.58284329,8.2737,0,47.5702,0,0,316.3576786362126,279.92747092730053,224.10237935888273,55.825091568417804,15.454787016351766,20.9754206925603,7.939827922916344,18.418018832789045,7.29887668324597,28.27429737580627,11.36543910816101
3001,1986-06-01,15.8635,84.1863,95.3993,21.47345546,8.6317,0,84.1863,0,0,308.28867935888275,275.3928755297029,208.53272958422536,66.86014594547754,13.955386858452963,18.940416970726876,6.595540193803449,15.29967458756586,6.0631080423064745,25.00352501303335,10.050684451956524
3001,1986-07-01,18.9628,34.0548,104.4359,14.22292706,5.7172,0,34.0548,0,0,242.58752958422536,229.07696777920526,168.95161095903794,60.125356820167326,5.731585634543678,7.778976170476425,3.7133252487716137,8.613800579575512,3.4135630316799794,11.192539202156404,4.499072817868251
3001,1986-08-01,18.5658,14.8704,94.1192,14.05973109,5.6516,0,14.8704,0,0,183.82201095903793,178.17243443025058,135.419961948645,42.752472481605565,2.3967198508074574,3.252856677979892,1.8405413439705611,4.269503755608511,1.6919616433100968,4.944818321289989,1.9876720819817617
3001,1986-09-01,15.9727,61.1624,52.8071,11.87922392,4.7751,0,61.1624,0,0,196.582361948645,189.69698526864136,162.63162537415545,27.06535989448591,2.9209833489579466,3.9643933310456987,1.4343237921886038,3.3272009007399044,1.3185364449542167,5.282929775999915,2.123582980109529
3001,1986-10-01,11.9206,46.9076,30.8558,13.55646058,5.4493,0,46.9076,0,0,209.53922537415545,201.16962355660985,183.8645500844463,17.305073472163542,3.55063617905737,4.818965638488231,1.5016296566695708,3.4833303145764036,1.380408970363483,6.199374608851714,2.4919669510823494
3001,1986-11-01,5.5236,37.8347,17.1473,9.781807391,3.932,0,37.8347,0,0,221.6992500844463,211.68917890560425,201.36762354008556,10.321555365518691,4.246572496200165,5.763498682641889,1.7315426553211843,4.0166594975485514,1.5917619922835153,7.355260674925404,2.956599282182237
3001,1986-12-01,2.1762,37.768,10.4358,10.43857167,4.196,0,37.768,0,0,239.13562354008556,226.27082197719415,219.49089431325325,6.779927663940896,5.457634767025425,7.40716679586599,2.165610573951444,5.023566848395165,1.99078930635052,9.39795610221651,3.777702992977242
3001,1987-01-01,0.0298,135.0858,11.0503,41.43088003,16.654,0,135.0858,0,0,354.57669431325326,297.51901649442584,288.0876939179675,9.431322576458342,24.205578661081155,32.85209915774626,7.943847105169924,18.427342129862673,7.302571412643278,40.15467057038954,16.14100103744888
3001,1987-02-01,1.2878,79.7057,18.1609,67.43028721,27.105,0,79.7057,0,0,367.7933939179675,302.192871066567,286.6104045423103,15.582466524256745,27.829709809249614,37.77081304215084,10.776141493032362,24.99741542138717,9.906225757341522,47.677038799492365,19.164772660159105
3001,1987-03-01,5.8139,15.5312,39.1975,33.38327863,13.4191,0,15.5312,0,0,302.1416045423103,271.7483009663824,242.40500727628404,29.343293690098335,12.8937511760159,17.499552399912016,7.130130032547599,16.539762636500665,6.5545425352188484,24.054094935130863,9.669041378941007
3001,1987-04-01,8.8511,82.468,56.5838,66.2792083,26.6423,0,82.468,0,0,324.87300727628406,284.400569716294,241.15352593162507,43.24704378466893,17.16962218607458,23.302815373915475,7.319863908974359,16.97988830964782,6.728959938230334,30.03177531214581,12.071893744465969
3001,1987-05-01,10.7816,66.85,73.3934,22.05807518,8.8667,0,66.85,0,0,308.00352593162506,275.22741306237583,222.21499785692558,53.01241520545025,13.904610362521602,18.87150250672763,6.393491662347791,14.83098260914817,5.877370098179328,24.748872604906957,9.948321645205272
3001,1987-06-01,15.598,40.4644,94.986,17.63984274,7.0907,0,40.4644,0,0,262.67939785692556,244.78578427201086,185.5799146773432,59.20586959466766,7.591007691128365,10.302605893786339,4.212579255196601,9.771920098279555,3.872514215747205,14.175120109533545,5.697982953013276
3001,1987-07-01,18.1861,65.692,93.2245,18.36004448,7.3802,0,65.692,0,0,251.2719146773432,236.00387231351957,179.8431995088276,56.160672804691956,6.4771616120049025,8.790880751818737,3.2200924382328235,7.469648428968681,2.9601469759159986,11.751027727734735,4.723568841436941
3001,1987-08-01,19.9975,11.0999,94.6346,14.63191209,5.8816,0,11.0999,0,0,190.9430995088276,184.62934661654654,140.1168592230414,44.512487393505154,2.6784833894923934,3.6352695027886655,1.7768400240157898,4.121735803709428,1.633402681652009,5.268672184440675,2.117851846050147
3001,1987-09-01,17.6551,14.9624,65.4554,11.43391784,4.5961,0,14.9624,0,0,155.0792592230414,151.55951883839276,125.23180815931032,26.327710679082443,1.4931794633794875,2.0265609212691404,0.9850346378875433,2.2849848495077345,0.90551664601142,2.9320775672805603,1.178609272174064
3001,1987-10-01,9.6055,152.2754,24.7936,20.70623536,8.3233,0,152.2754,0,0,277.5072081593103,255.58923343303726,237.76782705242525,17.821406380612018,9.29826241812682,12.619712308146239,3.097658540233865,7.185638515780497,2.8475966874186533,15.467308995564892,6.217405024063516
3001,1987-11-01,3.8337,51.6295,13.7334,15.21503917,6.116,0,51.6295,0,0,289.3973270524252,263.68749341002274,253.33933224747477,10.348161162547967,10.906882726116407,14.802950916286079,4.2186165214779265,9.785924744872347,3.878064117145462,18.681015033431542,7.509220689699
3001,1987-12-01,4.0819,105.0158,10.9556,45.28937018,18.205,0,105.0158,0,0,358.3551322474748,298.9235583344565,289.5276290918701,9.39592924258642,25.21265660111974,34.21891731189853,8.865642414253596,20.565630708344067,8.14995379340967,42.3688711053082,17.03104477641051
3001,1988-01-01,2.7146,149.1513,9.3504,69.58964856,27.973,0,149.1513,0,0,438.6789290918701,318.3313844523679,309.7715733852791,8.559811067088788,51.05503886241601,69.29250577708618,18.0500290016175,41.870652275052116,16.592920790080402,85.88542656716658,34.523425037002546
3001,1988-02-01,1.8809,35.2183,20.1747,51.23507711,20.595,0,35.2183,0,0,344.9898733852791,293.69651003585494,276.9217005537034,16.774809482151568,21.760183533726217,29.533179815697952,11.992111496624307,27.81810103871941,11.024035260634113,40.557215076332064,16.30281213428375
3001,1988-03-01,5.062,13.0955,40.0415,17.42191641,7.0031,0,13.0955,0,0,290.0172005537034,264.0948112205756,234.99903968713176,29.095771533443838,10.997055226792805,14.925334106334992,6.925073567917918,16.064093155499197,6.366039476592777,21.29137358292777,8.558508343090983
